timestamp,device,stage_pre_ms,inference_ms,stage_post_ms,total_ms,fps,num_detections
2025-11-08 20:54:36,Laptop,9.77,27.36,0.38,37.51,26.66,0
2025-11-08 20:54:36,Laptop,10.05,28.14,0.38,38.57,25.93,0
2025-11-08 20:54:36,Laptop,9.58,26.84,0.38,36.80,27.17,0
2025-11-08 20:54:37,Laptop,10.58,29.64,0.47,40.69,24.58,0
2025-11-08 20:54:37,Laptop,13.06,36.56,1.65,51.26,19.51,0
2025-11-08 20:54:37,Laptop,11.45,32.06,0.41,43.92,22.77,0
2025-11-08 20:54:37,Laptop,9.96,27.88,0.40,38.24,26.15,0
2025-11-08 20:54:37,Laptop,9.89,27.68,0.35,37.92,26.37,0
2025-11-08 20:54:37,Laptop,10.27,28.75,0.34,39.36,25.41,0
2025-11-08 20:54:37,Laptop,10.25,28.70,0.42,39.37,25.40,0
2025-11-08 20:54:37,Laptop,10.29,28.82,0.40,39.52,25.30,0
2025-11-08 20:54:37,Laptop,9.63,26.95,0.33,36.90,27.10,0
2025-11-08 20:54:37,Laptop,9.79,27.41,0.40,37.60,26.59,0
2025-11-08 20:54:38,Laptop,9.74,27.28,0.50,37.53,26.65,0
2025-11-08 20:54:38,Laptop,9.83,27.52,0.44,37.78,26.47,0
2025-11-08 20:54:38,Laptop,9.64,27.00,0.57,37.21,26.88,0
2025-11-08 20:54:38,Laptop,9.96,27.88,0.57,38.41,26.04,0
2025-11-08 20:54:38,Laptop,10.76,30.14,0.44,41.34,24.19,0
2025-11-08 20:54:38,Laptop,9.85,27.57,0.40,37.82,26.44,0
2025-11-08 20:54:38,Laptop,9.96,27.88,0.44,38.27,26.13,0
2025-11-08 20:54:38,Laptop,9.85,27.58,0.40,37.83,26.44,0
2025-11-08 20:54:38,Laptop,10.12,28.35,0.43,38.90,25.71,0
2025-11-08 20:54:38,Laptop,10.68,29.89,0.59,41.16,24.29,0
2025-11-08 20:54:39,Laptop,10.45,29.25,0.62,40.31,24.81,0
2025-11-08 20:54:39,Laptop,10.19,28.53,0.60,39.33,25.43,0
2025-11-08 20:54:39,Laptop,10.39,29.11,0.65,40.15,24.91,0
2025-11-08 20:54:39,Laptop,10.75,30.09,0.43,41.27,24.23,0
2025-11-08 20:54:39,Laptop,10.11,28.32,0.60,39.04,25.62,0
2025-11-08 20:54:39,Laptop,10.04,28.11,0.53,38.68,25.86,0
2025-11-08 20:54:39,Laptop,11.06,30.97,0.62,42.65,23.45,0
2025-11-08 20:54:39,Laptop,10.71,29.99,0.61,41.31,24.21,0
2025-11-08 20:54:39,Laptop,10.65,29.83,0.50,40.98,24.40,0
2025-11-08 20:54:39,Laptop,10.11,28.30,0.48,38.89,25.71,0
2025-11-08 20:54:40,Laptop,10.10,28.28,0.33,38.70,25.84,0
2025-11-08 20:54:40,Laptop,10.42,29.18,0.54,40.14,24.91,0
2025-11-08 20:54:40,Laptop,10.97,30.70,0.60,42.27,23.66,0
2025-11-08 20:54:40,Laptop,10.66,29.84,0.60,41.10,24.33,0
2025-11-08 20:54:40,Laptop,11.91,33.36,0.59,45.86,21.81,0
2025-11-08 20:54:40,Laptop,11.60,32.48,0.42,44.50,22.47,0
2025-11-08 20:54:40,Laptop,11.36,31.81,0.75,43.92,22.77,0
2025-11-08 20:54:40,Laptop,10.47,29.31,0.71,40.49,24.70,0
2025-11-08 20:54:40,Laptop,12.24,34.27,0.60,47.11,21.23,0
2025-11-08 20:54:40,Laptop,10.21,28.58,0.57,39.36,25.41,0
2025-11-08 20:54:41,Laptop,10.57,29.60,0.58,40.75,24.54,0
2025-11-08 20:54:41,Laptop,9.78,27.39,0.43,37.61,26.59,0
2025-11-08 20:54:41,Laptop,9.94,27.85,0.43,38.22,26.16,0
2025-11-08 20:54:41,Laptop,10.08,28.22,0.58,38.89,25.72,0
2025-11-08 20:54:41,Laptop,10.42,29.17,0.57,40.15,24.91,0
2025-11-08 20:54:41,Laptop,13.73,38.45,0.75,52.93,18.89,0
2025-11-08 20:54:41,Laptop,10.98,30.75,0.47,42.20,23.70,0
2025-11-08 20:54:41,Laptop,10.33,28.93,0.38,39.63,25.23,0
2025-11-08 20:54:41,Laptop,9.97,27.91,0.44,38.31,26.10,0
2025-11-08 20:54:41,Laptop,10.54,29.52,0.58,40.64,24.60,0
2025-11-08 20:54:42,Laptop,11.83,33.13,0.61,45.57,21.95,0
2025-11-08 20:54:42,Laptop,10.27,28.75,0.38,39.39,25.39,0
2025-11-08 20:54:42,Laptop,15.27,42.74,0.75,58.76,17.02,0
2025-11-08 20:54:42,Laptop,10.32,28.90,0.43,39.65,25.22,0
2025-11-08 20:54:42,Laptop,9.84,27.55,0.50,37.89,26.39,0
2025-11-08 20:54:42,Laptop,9.98,27.95,0.39,38.33,26.09,0
2025-11-08 20:54:42,Laptop,9.59,26.85,0.37,36.81,27.16,0
2025-11-08 20:54:42,Laptop,9.65,27.03,0.37,37.06,26.99,0
2025-11-08 20:54:42,Laptop,43.04,120.53,0.45,164.02,6.10,0
2025-11-08 20:54:43,Laptop,9.70,27.17,0.36,37.23,26.86,0
2025-11-08 20:54:43,Laptop,9.16,25.64,0.33,35.13,28.47,0
2025-11-08 20:54:43,Laptop,10.69,29.92,0.40,41.01,24.38,0
2025-11-08 20:54:43,Laptop,8.72,24.41,0.45,33.58,29.78,0
2025-11-08 20:54:43,Laptop,10.25,28.70,0.35,39.30,25.45,0
2025-11-08 20:54:43,Laptop,9.70,27.15,0.55,37.41,26.73,0
2025-11-08 20:54:43,Laptop,11.24,31.46,0.61,43.31,23.09,0
2025-11-08 20:54:43,Laptop,10.86,30.40,0.40,41.66,24.01,0
2025-11-08 20:54:43,Laptop,10.05,28.15,0.43,38.63,25.89,0
2025-11-08 20:54:43,Laptop,8.92,24.96,0.58,34.46,29.02,0
2025-11-08 20:54:43,Laptop,12.50,35.00,1.09,48.58,20.58,0
2025-11-08 20:54:44,Laptop,14.16,39.64,0.65,54.45,18.37,0
2025-11-08 20:54:44,Laptop,11.14,31.19,0.55,42.89,23.32,0
2025-11-08 20:54:44,Laptop,10.51,29.42,0.66,40.59,24.64,0
2025-11-08 20:54:44,Laptop,10.67,29.87,0.61,41.14,24.30,0
2025-11-08 20:54:44,Laptop,12.65,35.43,0.64,48.72,20.53,0
2025-11-08 20:54:44,Laptop,10.31,28.86,0.58,39.74,25.16,0
2025-11-08 20:54:44,Laptop,11.93,33.40,0.61,45.94,21.77,0
2025-11-08 20:54:44,Laptop,10.80,30.25,0.63,41.68,23.99,0
2025-11-08 20:54:44,Laptop,10.71,29.98,0.61,41.30,24.21,0
2025-11-08 20:54:44,Laptop,12.81,35.88,0.43,49.12,20.36,0
2025-11-08 20:54:45,Laptop,9.72,27.22,0.41,37.35,26.77,0
2025-11-08 20:54:45,Laptop,9.48,26.54,0.35,36.38,27.49,0
2025-11-08 20:54:45,Laptop,9.56,26.76,0.39,36.71,27.24,0
2025-11-08 20:54:45,Laptop,10.89,30.50,0.69,42.09,23.76,0
2025-11-08 20:54:45,Laptop,23.61,66.10,0.58,90.29,11.07,0
2025-11-08 20:54:45,Laptop,12.09,33.85,0.58,46.52,21.50,0
2025-11-08 20:54:45,Laptop,11.08,31.02,0.64,42.74,23.40,0
2025-11-08 20:54:45,Laptop,10.40,29.13,0.64,40.17,24.89,0
2025-11-08 20:54:45,Laptop,9.40,26.32,0.56,36.28,27.56,0
2025-11-08 20:54:45,Laptop,10.85,30.37,0.58,41.79,23.93,0
2025-11-08 20:54:46,Laptop,10.47,29.32,0.59,40.38,24.77,0
2025-11-08 20:54:46,Laptop,10.23,28.63,0.58,39.44,25.35,0
2025-11-08 20:54:46,Laptop,10.93,30.61,0.48,42.03,23.79,0
2025-11-08 20:54:46,Laptop,9.81,27.46,0.38,37.64,26.57,0
2025-11-08 20:54:46,Laptop,10.10,28.28,0.45,38.83,25.75,0
2025-11-08 20:54:46,Laptop,9.37,26.25,0.57,36.19,27.64,0
2025-11-08 20:54:46,Laptop,9.61,26.91,0.51,37.03,27.00,0
2025-11-08 20:54:46,Laptop,9.07,25.40,0.52,34.99,28.58,0
2025-11-08 20:54:46,Laptop,9.45,26.46,0.47,36.38,27.49,0
2025-11-08 20:54:46,Laptop,10.16,28.45,0.62,39.22,25.49,0
2025-11-08 20:54:47,Laptop,9.37,26.24,0.64,36.25,27.59,0
2025-11-08 20:54:47,Laptop,12.43,34.81,0.51,47.75,20.94,0
2025-11-08 20:54:47,Laptop,8.94,25.04,0.40,34.38,29.09,0
2025-11-08 20:54:47,Laptop,9.69,27.14,0.57,37.40,26.74,0
2025-11-08 20:54:47,Laptop,9.21,25.79,0.38,35.38,28.26,0
2025-11-08 20:54:47,Laptop,10.92,30.58,0.50,42.01,23.81,0
2025-11-08 20:54:47,Laptop,10.07,28.18,0.38,38.63,25.88,0
2025-11-08 20:54:47,Laptop,9.55,26.73,0.43,36.71,27.24,0
2025-11-08 20:54:47,Laptop,9.96,27.90,0.63,38.49,25.98,0
2025-11-08 20:54:47,Laptop,9.73,27.24,0.47,37.45,26.71,0
2025-11-08 20:54:48,Laptop,10.03,28.09,0.65,38.78,25.79,0
2025-11-08 20:54:48,Laptop,11.44,32.04,0.70,44.18,22.63,0
2025-11-08 20:54:48,Laptop,11.40,31.92,0.47,43.79,22.83,0
2025-11-08 20:54:48,Laptop,11.18,31.30,0.43,42.90,23.31,0
2025-11-08 20:54:48,Laptop,11.26,31.52,0.65,43.42,23.03,0
2025-11-08 20:54:48,Laptop,10.50,29.40,0.82,40.73,24.55,0
2025-11-08 20:54:48,Laptop,10.18,28.50,0.53,39.20,25.51,0
2025-11-08 20:54:48,Laptop,10.61,29.71,0.57,40.89,24.46,0
2025-11-08 20:54:48,Laptop,13.19,36.94,0.62,50.75,19.70,0
2025-11-08 20:54:48,Laptop,10.97,30.73,0.41,42.11,23.75,0
2025-11-08 20:54:49,Laptop,9.62,26.93,0.43,36.98,27.04,0
2025-11-08 20:54:49,Laptop,9.95,27.85,0.44,38.24,26.15,0
2025-11-08 20:54:49,Laptop,10.24,28.67,0.57,39.48,25.33,0
2025-11-08 20:54:49,Laptop,10.64,29.80,0.49,40.92,24.44,0
2025-11-08 20:54:49,Laptop,9.61,26.91,0.42,36.94,27.07,0
2025-11-08 20:54:49,Laptop,9.99,27.98,0.38,38.35,26.07,0
2025-11-08 20:54:49,Laptop,10.03,28.08,0.33,38.43,26.02,0
2025-11-08 20:54:49,Laptop,9.74,27.26,0.66,37.66,26.55,0
2025-11-08 20:54:49,Laptop,10.81,30.26,0.58,41.65,24.01,0
2025-11-08 20:54:49,Laptop,9.97,27.92,0.35,38.25,26.15,0
2025-11-08 20:54:50,Laptop,9.73,27.25,0.59,37.58,26.61,0
2025-11-08 20:54:50,Laptop,10.00,28.01,0.53,38.54,25.95,0
2025-11-08 20:54:50,Laptop,10.23,28.64,0.41,39.28,25.46,0
2025-11-08 20:54:50,Laptop,10.01,28.04,0.43,38.49,25.98,0
2025-11-08 20:54:50,Laptop,10.15,28.41,0.35,38.91,25.70,0
2025-11-08 20:54:50,Laptop,10.23,28.65,0.60,39.48,25.33,0
2025-11-08 20:54:50,Laptop,10.27,28.77,0.61,39.65,25.22,0
2025-11-08 20:54:50,Laptop,10.51,29.44,0.59,40.54,24.67,0
2025-11-08 20:54:50,Laptop,11.19,31.32,0.65,43.16,23.17,0
2025-11-08 20:54:50,Laptop,10.45,29.26,0.46,40.17,24.89,0
2025-11-08 20:54:51,Laptop,9.87,27.63,0.34,37.85,26.42,0
2025-11-08 20:54:51,Laptop,9.74,27.27,0.43,37.43,26.71,0
2025-11-08 20:54:51,Laptop,10.14,28.39,0.38,38.90,25.71,0
2025-11-08 20:54:51,Laptop,9.98,27.94,0.56,38.48,25.99,0
2025-11-08 20:54:51,Laptop,11.03,30.89,0.59,42.51,23.52,0
2025-11-08 20:54:51,Laptop,10.19,28.54,0.38,39.11,25.57,0
2025-11-08 20:54:51,Laptop,9.57,26.79,0.38,36.74,27.22,0
2025-11-08 20:54:51,Laptop,9.47,26.52,0.37,36.36,27.50,0
2025-11-08 20:54:51,Laptop,10.55,29.54,0.41,40.50,24.69,0
2025-11-08 20:54:52,Laptop,29.35,82.19,0.38,111.92,8.93,0
2025-11-08 20:54:52,Laptop,9.26,25.94,0.41,35.61,28.09,0
2025-11-08 20:54:52,Laptop,8.77,24.56,0.33,33.66,29.71,0
2025-11-08 20:54:52,Laptop,8.54,23.93,0.42,32.89,30.41,0
2025-11-08 20:54:52,Laptop,8.66,24.26,0.41,33.34,29.99,0
2025-11-08 20:54:52,Laptop,9.23,25.84,0.37,35.44,28.22,0
2025-11-08 20:54:52,Laptop,9.07,25.38,0.36,34.80,28.73,0
2025-11-08 20:54:52,Laptop,10.73,30.04,0.67,41.45,24.13,0
2025-11-08 20:54:52,Laptop,13.31,37.26,0.52,51.09,19.58,0
2025-11-08 20:54:52,Laptop,9.59,26.86,0.38,36.83,27.15,0
2025-11-08 20:54:52,Laptop,8.92,24.97,0.52,34.41,29.06,0
2025-11-08 20:54:53,Laptop,8.93,24.99,0.36,34.28,29.18,0
2025-11-08 20:54:53,Laptop,11.14,31.21,0.66,43.01,23.25,0
2025-11-08 20:54:53,Laptop,9.47,26.52,0.64,36.63,27.30,0
2025-11-08 20:54:53,Laptop,12.47,34.92,0.65,48.04,20.81,0
2025-11-08 20:54:53,Laptop,10.74,30.08,0.57,41.40,24.15,0
2025-11-08 20:54:53,Laptop,9.81,27.46,0.61,37.87,26.40,0
2025-11-08 20:54:53,Laptop,9.86,27.61,0.63,38.11,26.24,0
2025-11-08 20:54:53,Laptop,8.84,24.76,0.40,34.01,29.40,0
2025-11-08 20:54:53,Laptop,9.33,26.12,0.67,36.11,27.69,0
2025-11-08 20:54:53,Laptop,9.56,26.76,0.63,36.95,27.06,0
2025-11-08 20:54:54,Laptop,9.16,25.66,0.46,35.28,28.34,0
2025-11-08 20:54:54,Laptop,9.59,26.86,0.50,36.95,27.06,0
2025-11-08 20:54:54,Laptop,9.34,26.16,0.43,35.93,27.83,0
2025-11-08 20:54:54,Laptop,9.88,27.67,0.55,38.10,26.25,0
2025-11-08 20:54:54,Laptop,9.76,27.33,0.33,37.41,26.73,0
2025-11-08 20:54:54,Laptop,10.37,29.03,0.62,40.01,24.99,0
2025-11-08 20:54:54,Laptop,10.28,28.79,0.61,39.68,25.20,0
2025-11-08 20:54:54,Laptop,10.93,30.62,0.65,42.20,23.70,0
2025-11-08 20:54:54,Laptop,10.22,28.63,0.58,39.43,25.36,0
2025-11-08 20:54:54,Laptop,10.96,30.69,0.45,42.10,23.75,0
2025-11-08 20:54:55,Laptop,11.68,32.70,0.50,44.88,22.28,0
2025-11-08 20:54:55,Laptop,10.74,30.08,0.80,41.63,24.02,0
2025-11-08 20:54:55,Laptop,11.04,30.93,0.64,42.61,23.47,0
2025-11-08 20:54:55,Laptop,12.42,34.77,0.53,47.72,20.96,0
2025-11-08 20:54:55,Laptop,10.44,29.23,0.45,40.12,24.92,0
2025-11-08 20:54:55,Laptop,14.36,40.22,0.88,55.46,18.03,0
2025-11-08 20:54:55,Laptop,11.34,31.75,0.35,43.44,23.02,0
2025-11-08 20:54:55,Laptop,11.97,33.51,0.61,46.09,21.70,0
2025-11-08 20:54:55,Laptop,11.37,31.83,0.64,43.84,22.81,0
2025-11-08 20:54:55,Laptop,10.82,30.29,0.66,41.76,23.94,0
2025-11-08 20:54:56,Laptop,10.76,30.12,0.52,41.39,24.16,0
2025-11-08 20:54:56,Laptop,11.36,31.80,0.64,43.80,22.83,0
2025-11-08 20:54:56,Laptop,10.68,29.89,0.48,41.05,24.36,0
2025-11-08 20:54:56,Laptop,10.77,30.15,0.57,41.48,24.11,0
2025-11-08 20:54:56,Laptop,10.58,29.62,0.57,40.78,24.52,0
2025-11-08 20:54:56,Laptop,10.63,29.77,0.43,40.84,24.49,0
2025-11-08 20:54:56,Laptop,9.62,26.93,0.40,36.95,27.06,0
2025-11-08 20:54:56,Laptop,10.85,30.37,0.33,41.54,24.07,0
2025-11-08 20:54:56,Laptop,10.07,28.21,0.35,38.63,25.88,0
2025-11-08 20:54:56,Laptop,9.77,27.35,0.41,37.53,26.65,0
2025-11-08 20:54:57,Laptop,10.13,28.38,0.57,39.08,25.59,0
2025-11-08 20:54:57,Laptop,9.97,27.93,0.62,38.52,25.96,0
2025-11-08 20:54:57,Laptop,10.19,28.54,0.61,39.34,25.42,0
2025-11-08 20:54:57,Laptop,10.41,29.15,0.54,40.09,24.94,0
2025-11-08 20:54:57,Laptop,9.72,27.21,0.38,37.32,26.80,0
2025-11-08 20:54:57,Laptop,9.44,26.43,0.37,36.24,27.59,0
2025-11-08 20:54:57,Laptop,10.59,29.65,0.42,40.66,24.59,0
2025-11-08 20:54:57,Laptop,9.78,27.39,0.63,37.80,26.45,0
2025-11-08 20:54:57,Laptop,10.43,29.21,0.45,40.09,24.94,0
2025-11-08 20:54:57,Laptop,10.15,28.41,0.58,39.14,25.55,0
2025-11-08 20:54:58,Laptop,10.62,29.73,0.53,40.88,24.46,0
2025-11-08 20:54:58,Laptop,10.71,29.99,0.50,41.20,24.27,0
2025-11-08 20:54:58,Laptop,10.10,28.28,0.44,38.81,25.77,0
2025-11-08 20:54:58,Laptop,10.15,28.41,0.58,39.13,25.55,0
2025-11-08 20:54:58,Laptop,10.53,29.47,0.60,40.60,24.63,0
2025-11-08 20:54:58,Laptop,11.05,30.93,0.55,42.52,23.52,0
2025-11-08 20:54:58,Laptop,10.40,29.12,0.56,40.08,24.95,0
2025-11-08 20:54:58,Laptop,10.12,28.32,0.58,39.01,25.63,0
2025-11-08 20:54:58,Laptop,10.08,28.21,0.57,38.86,25.73,0
2025-11-08 20:54:58,Laptop,11.23,31.45,0.68,43.37,23.06,0
2025-11-08 20:54:59,Laptop,10.98,30.74,0.47,42.19,23.70,0
2025-11-08 20:54:59,Laptop,13.58,38.03,1.09,52.70,18.98,0
2025-11-08 20:54:59,Laptop,12.81,35.87,0.62,49.30,20.28,0
2025-11-08 20:54:59,Laptop,13.49,37.78,0.50,51.77,19.32,0
2025-11-08 20:54:59,Laptop,12.43,34.79,0.40,47.62,21.00,0
2025-11-08 20:54:59,Laptop,9.67,27.08,0.44,37.19,26.89,0
2025-11-08 20:54:59,Laptop,10.00,28.00,0.46,38.46,26.00,0
2025-11-08 20:54:59,Laptop,10.44,29.24,0.43,40.11,24.93,0
2025-11-08 20:54:59,Laptop,12.04,33.71,0.63,46.39,21.56,0
2025-11-08 20:54:59,Laptop,10.87,30.43,0.60,41.90,23.87,0
2025-11-08 20:55:00,Laptop,13.52,37.84,0.58,51.94,19.25,0
2025-11-08 20:55:00,Laptop,10.82,30.30,0.58,41.70,23.98,0
2025-11-08 20:55:00,Laptop,10.82,30.30,0.66,41.77,23.94,0
2025-11-08 20:55:00,Laptop,10.51,29.42,0.50,40.43,24.74,0
2025-11-08 20:55:00,Laptop,10.87,30.43,0.45,41.75,23.95,0
2025-11-08 20:55:00,Laptop,12.07,33.81,0.58,46.47,21.52,0
2025-11-08 20:55:00,Laptop,16.94,47.44,1.13,65.51,15.27,0
2025-11-08 20:55:00,Laptop,22.92,64.17,0.76,87.84,11.38,0
2025-11-08 20:55:00,Laptop,10.85,30.39,0.38,41.62,24.02,0
2025-11-08 20:55:00,Laptop,9.80,27.45,0.41,37.67,26.55,0
2025-11-08 20:55:01,Laptop,10.44,29.22,0.48,40.14,24.91,0
2025-11-08 20:55:01,Laptop,10.01,28.03,0.44,38.48,25.99,0
2025-11-08 20:55:01,Laptop,9.92,27.77,0.61,38.29,26.12,0
2025-11-08 20:55:01,Laptop,9.82,27.50,0.49,37.81,26.45,0
2025-11-08 20:55:01,Laptop,9.68,27.09,0.33,37.09,26.96,0
2025-11-08 20:55:01,Laptop,10.01,28.04,0.46,38.51,25.97,0
2025-11-08 20:55:01,Laptop,9.18,25.69,0.48,35.35,28.29,0
2025-11-08 20:55:01,Laptop,10.09,28.25,0.68,39.02,25.63,0
2025-11-08 20:55:01,Laptop,10.78,30.18,0.64,41.60,24.04,0
2025-11-08 20:55:01,Laptop,13.92,38.97,0.49,53.37,18.74,0
2025-11-08 20:55:02,Laptop,9.80,27.45,0.38,37.63,26.57,0
2025-11-08 20:55:02,Laptop,9.38,26.27,0.41,36.06,27.73,0
2025-11-08 20:55:02,Laptop,9.10,25.49,0.58,35.17,28.44,0
2025-11-08 20:55:02,Laptop,9.15,25.61,0.37,35.12,28.47,0
2025-11-08 20:55:02,Laptop,9.80,27.44,0.39,37.63,26.58,0
2025-11-08 20:55:02,Laptop,9.84,27.56,0.35,37.76,26.49,0
2025-11-08 20:55:02,Laptop,9.61,26.91,0.25,36.78,27.19,0
2025-11-08 20:55:02,Laptop,9.01,25.22,0.40,34.63,28.87,0
2025-11-08 20:55:02,Laptop,9.17,25.68,0.41,35.26,28.36,0
2025-11-08 20:55:02,Laptop,9.65,27.01,0.46,37.11,26.94,0
2025-11-08 20:55:03,Laptop,10.18,28.51,0.38,39.07,25.60,0
2025-11-08 20:55:03,Laptop,10.35,28.98,0.41,39.74,25.17,0
2025-11-08 20:55:03,Laptop,10.51,29.42,0.43,40.36,24.78,0
2025-11-08 20:55:03,Laptop,10.51,29.41,0.55,40.47,24.71,0
2025-11-08 20:55:03,Laptop,10.12,28.34,0.40,38.86,25.73,0
2025-11-08 20:55:03,Laptop,10.04,28.10,0.36,38.50,25.98,0
2025-11-08 20:55:03,Laptop,9.89,27.68,0.41,37.98,26.33,0
2025-11-08 20:55:03,Laptop,10.23,28.65,0.56,39.44,25.35,0
2025-11-08 20:55:03,Laptop,10.61,29.70,0.48,40.78,24.52,0
2025-11-08 20:55:03,Laptop,10.56,29.58,0.62,40.76,24.53,0
2025-11-08 20:55:04,Laptop,9.58,26.82,0.34,36.74,27.22,0
2025-11-08 20:55:04,Laptop,9.84,27.54,0.44,37.81,26.45,0
2025-11-08 20:55:04,Laptop,10.32,28.89,0.58,39.78,25.14,0
2025-11-08 20:55:04,Laptop,10.43,29.20,0.64,40.26,24.84,0
2025-11-08 20:55:04,Laptop,10.19,28.54,0.58,39.31,25.44,0
2025-11-08 20:55:04,Laptop,10.19,28.52,0.45,39.16,25.54,0
2025-11-08 20:55:04,Laptop,10.27,28.76,0.53,39.57,25.27,0
2025-11-08 20:55:04,Laptop,10.40,29.12,0.55,40.07,24.96,0
2025-11-08 20:55:04,Laptop,9.95,27.87,0.38,38.19,26.18,0
2025-11-08 20:55:04,Laptop,9.86,27.61,0.43,37.91,26.38,0
2025-11-08 20:55:05,Laptop,10.40,29.12,0.72,40.23,24.86,0
2025-11-08 20:55:05,Laptop,12.09,33.86,0.76,46.71,21.41,0
2025-11-08 20:55:05,Laptop,10.96,30.68,0.68,42.32,23.63,0
2025-11-08 20:55:05,Laptop,12.40,34.72,0.70,47.83,20.91,0
2025-11-08 20:55:05,Laptop,11.15,31.23,0.45,42.84,23.35,0
2025-11-08 20:55:05,Laptop,10.86,30.40,0.61,41.87,23.88,0
2025-11-08 20:55:05,Laptop,10.54,29.51,0.55,40.60,24.63,0
2025-11-08 20:55:05,Laptop,10.66,29.85,0.40,40.91,24.44,0
2025-11-08 20:55:05,Laptop,10.11,28.30,0.42,38.83,25.75,0
2025-11-08 20:55:05,Laptop,9.79,27.41,0.48,37.68,26.54,0
2025-11-08 20:55:06,Laptop,9.70,27.17,0.38,37.25,26.85,0
2025-11-08 20:55:06,Laptop,9.90,27.73,0.38,38.01,26.31,0
2025-11-08 20:55:06,Laptop,10.19,28.54,0.48,39.21,25.51,0
2025-11-08 20:55:06,Laptop,10.23,28.65,0.42,39.30,25.45,0
2025-11-08 20:55:06,Laptop,10.21,28.60,0.54,39.35,25.42,0
2025-11-08 20:55:06,Laptop,9.94,27.83,0.38,38.14,26.22,0
2025-11-08 20:55:06,Laptop,9.94,27.83,0.41,38.18,26.19,0
2025-11-08 20:55:06,Laptop,12.22,34.21,0.43,46.86,21.34,0
2025-11-08 20:55:06,Laptop,10.81,30.26,0.46,41.52,24.08,0
2025-11-08 20:55:06,Laptop,10.35,28.98,0.36,39.69,25.20,0
2025-11-08 20:55:07,Laptop,9.68,27.11,0.30,37.10,26.96,0
2025-11-08 20:55:07,Laptop,10.84,30.35,0.66,41.85,23.89,0
2025-11-08 20:55:07,Laptop,9.94,27.82,0.41,38.17,26.20,0
2025-11-08 20:55:07,Laptop,9.71,27.20,0.43,37.34,26.78,0
2025-11-08 20:55:07,Laptop,9.62,26.92,0.42,36.95,27.06,0
2025-11-08 20:55:07,Laptop,9.76,27.34,0.45,37.55,26.63,0
2025-11-08 20:55:07,Laptop,12.52,35.07,0.51,48.10,20.79,0
2025-11-08 20:55:07,Laptop,9.89,27.70,0.36,37.96,26.34,0
2025-11-08 20:55:07,Laptop,10.15,28.42,0.35,38.92,25.69,0
2025-11-08 20:55:07,Laptop,9.95,27.86,0.38,38.19,26.18,0
2025-11-08 20:55:08,Laptop,10.71,29.98,0.57,41.26,24.24,0
2025-11-08 20:55:08,Laptop,10.01,28.04,0.49,38.54,25.95,0
2025-11-08 20:55:08,Laptop,11.30,31.64,0.68,43.62,22.92,0
2025-11-08 20:55:08,Laptop,12.04,33.70,0.63,46.37,21.57,0
2025-11-08 20:55:08,Laptop,10.09,28.25,0.33,38.67,25.86,0
2025-11-08 20:55:08,Laptop,10.09,28.25,0.36,38.70,25.84,0
2025-11-08 20:55:08,Laptop,9.73,27.24,0.36,37.33,26.79,0
2025-11-08 20:55:08,Laptop,9.71,27.17,0.34,37.22,26.87,0
2025-11-08 20:55:08,Laptop,9.53,26.67,0.25,36.45,27.44,0
2025-11-08 20:55:08,Laptop,9.09,25.46,0.26,34.82,28.72,0
2025-11-08 20:55:09,Laptop,9.23,25.84,0.29,35.35,28.29,0
2025-11-08 20:55:09,Laptop,9.44,26.43,0.25,36.12,27.69,0
2025-11-08 20:55:09,Laptop,9.59,26.86,0.28,36.73,27.23,0
2025-11-08 20:55:09,Laptop,9.58,26.84,0.51,36.93,27.07,0
2025-11-08 20:55:09,Laptop,10.66,29.84,0.58,41.07,24.35,0
2025-11-08 20:55:09,Laptop,10.54,29.51,0.65,40.71,24.57,0
2025-11-08 20:55:09,Laptop,10.86,30.41,0.67,41.94,23.84,0
2025-11-08 20:55:09,Laptop,10.24,28.68,0.63,39.55,25.29,0
2025-11-08 20:55:09,Laptop,12.28,34.38,0.47,47.13,21.22,0
2025-11-08 20:55:09,Laptop,10.00,28.01,0.46,38.48,25.99,0
2025-11-08 20:55:10,Laptop,9.95,27.85,0.61,38.40,26.04,0
2025-11-08 20:55:10,Laptop,11.62,32.55,0.48,44.65,22.40,0
2025-11-08 20:55:10,Laptop,11.75,32.90,0.55,45.20,22.12,0
2025-11-08 20:55:10,Laptop,11.82,33.10,0.70,45.62,21.92,0
2025-11-08 20:55:10,Laptop,10.11,28.32,0.40,38.84,25.75,0
2025-11-08 20:55:10,Laptop,9.54,26.70,0.59,36.83,27.15,0
2025-11-08 20:55:10,Laptop,10.42,29.17,0.61,40.19,24.88,0
2025-11-08 20:55:10,Laptop,10.60,29.68,0.55,40.83,24.49,0
2025-11-08 20:55:10,Laptop,12.48,34.94,0.60,48.02,20.83,0
2025-11-08 20:55:10,Laptop,10.82,30.29,0.59,41.69,23.98,0
2025-11-08 20:55:11,Laptop,10.29,28.82,0.48,39.59,25.26,0
2025-11-08 20:55:11,Laptop,11.37,31.84,0.41,43.62,22.93,0
2025-11-08 20:55:11,Laptop,9.78,27.38,0.40,37.57,26.62,0
2025-11-08 20:55:11,Laptop,9.59,26.84,0.43,36.86,27.13,0
2025-11-08 20:55:11,Laptop,11.90,33.32,0.73,45.95,21.76,0
